gene,log2FC,pvalue,padj
Lrtm1,-0.9364232634669527,0.005883736660151589,0.3530682135268217
Gm20379,-4.5014982612512915,0.005891819991209624,0.3530682135268217
Vmn2r88,-1.6715456117204017,0.005901456423458342,0.3530682135268217
Serbp1,0.2849958152204799,0.005902773394759475,0.3530682135268217
Ggt7,-0.7227895575661609,0.005904314729213041,0.3530682135268217
Sult1c1,-5.121324461875497,0.005914697773090737,0.3530682135268217
Prdm8,-1.6827021067041557,0.005928105069238327,0.3530682135268217
Metap2,0.28529367688068064,0.005932549280713008,0.3530682135268217
Cmah,1.1793544345804357,0.005961820568465364,0.3530682135268217
Kcng4,-1.081007989670713,0.0059834747567443355,0.3530682135268217
C130050O18Rik,1.0302441982201955,0.005990598523115838,0.3530682135268217
Tdrd7,-0.4854557020947805,0.00605835563966673,0.3530682135268217
Nr3c2,-1.1176282949004381,0.006067385486638316,0.3530682135268217
Aktip,-0.4903383557680119,0.006099688694690441,0.3530682135268217
Fsaf1,0.3667044693866899,0.00611673515999334,0.3530682135268217
Ehd3,-0.8714888357803687,0.006149557036572889,0.3530682135268217
Tomm5,0.4787308499323828,0.006161154388676174,0.3530682135268217
Sem1,0.6344981459318095,0.006198718739089016,0.3530682135268217
Ildr2,-1.5553739552691663,0.006213558533884805,0.3530682135268217
Hypk,-0.6453364276261002,0.006230768123881604,0.3530682135268217
Pus10,0.9066849267324493,0.006233812517786527,0.3530682135268217
Tmem59l,-0.6861440024640384,0.006239531832637532,0.3530682135268217
Gm7882,-1.5728950311205772,0.00624200587886066,0.3530682135268217
Pgap2,0.8756255108969295,0.006244824439870757,0.3530682135268217
Ccl12,2.0331788388642433,0.006257452725277599,0.3530682135268217
Cybb,1.3015260768725945,0.006301679488899584,0.3530682135268217
Rxrg,-1.0565603472806444,0.006309653647266718,0.3530682135268217
Frem2,-5.107996065647337,0.006319483242108447,0.3530682135268217
Slc25a29,-0.7354621375974624,0.006332955905621318,0.3530682135268217
Cpt2,-0.5543039936968306,0.006379790201485948,0.3530682135268217
Rph3a,-0.9023557056629894,0.006384614228453477,0.3530682135268217
Kirrel1,-1.3226679458615855,0.006389335687644135,0.3530682135268217
Ctbp1,-0.8180980659028432,0.006418004114874354,0.3530682135268217
Apoe,1.0737770815117074,0.006421079650441368,0.3530682135268217
Sulf1,-1.8640938318235172,0.006428283668420122,0.3530682135268217
Zbp1,1.7699172582709517,0.006444162029134892,0.3530682135268217
Etnk1,-0.6939503963787175,0.006446299624215854,0.3530682135268217
Dohh,0.48425068414377925,0.006446652602926575,0.3530682135268217
Scn1b,0.6780182437342583,0.006451144978642413,0.3530682135268217
Gm50266,-2.1811037189711193,0.006459689400690528,0.3530682135268217
Trim56,1.185181578243725,0.006467313412519724,0.3530682135268217
Spc25,-0.9800927246892019,0.0064830536032279475,0.3530682135268217
Slc35f6,0.7155104480271071,0.006489448978297908,0.3530682135268217
Otx2,-1.43524912308078,0.006514025070860694,0.3530682135268217
Ndufaf4,-0.726999761592177,0.00655414162229501,0.3530682135268217
Ddx3y,-8.389628001504237,0.006556968004044,0.3530682135268217
Tmem63b,-0.6443224048269958,0.006561992811522122,0.3530682135268217
