total_counts,n_genes_by_counts,pct_counts_mt,sample,tissue,condition
1657,1025,0.724200362100181,GSM8880858,Retina,MB
932,687,0.3218884120171674,GSM8880858,Retina,MB
526,448,0.7604562737642585,GSM8880858,Retina,MB
1091,763,0.18331805682859761,GSM8880858,Retina,MB
719,570,0.5563282336578581,GSM8880858,Retina,MB
4859,2393,0.5968306235850998,GSM8880858,Retina,MB
513,400,0.1949317738791423,GSM8880858,Retina,MB
6039,2613,0.1324722636198046,GSM8880858,Retina,MB
2149,1295,0.18613308515588647,GSM8880858,Retina,MB
1527,1002,1.8336607727570402,GSM8880858,Retina,MB
1720,1154,1.2209302325581395,GSM8880858,Retina,MB
1822,1160,3.128430296377607,GSM8880858,Retina,MB
790,596,0.37974683544303794,GSM8880858,Retina,MB
4730,2320,0.38054968287526425,GSM8880858,Retina,MB
17906,4130,1.8429576678208424,GSM8880858,Retina,MB
59649,8637,1.019296216198092,GSM8880858,Retina,MB
8632,3379,0.7645968489341983,GSM8880858,Retina,MB
4557,2308,0.021944261575597982,GSM8880858,Retina,MB
29304,6394,0.836063336063336,GSM8880858,Retina,MB
8103,2929,0.024682216463038382,GSM8880858,Retina,MB
6399,2810,0.734489764025629,GSM8880858,Retina,MB
568,438,1.936619718309859,GSM8880858,Retina,MB
2136,1310,6.179775280898876,GSM8880858,Retina,MB
2422,1430,3.05532617671346,GSM8880858,Retina,MB
578,488,0.5190311418685121,GSM8880858,Retina,MB
13663,4228,0.24884725170167604,GSM8880858,Retina,MB
12712,4299,0.8495909376966646,GSM8880858,Retina,MB
515,439,0.9708737864077669,GSM8880858,Retina,MB
1217,903,0.903861955628595,GSM8880858,Retina,MB
3824,2000,1.4382845188284519,GSM8880858,Retina,MB
1489,1111,0.6715916722632639,GSM8880858,Retina,MB
6714,2993,0.3276735180220435,GSM8880858,Retina,MB
2118,1302,2.502360717658168,GSM8880858,Retina,MB
2929,1656,0.10242403550699897,GSM8880858,Retina,MB
7410,3114,0.17543859649122806,GSM8880858,Retina,MB
1317,913,0.30372057706909644,GSM8880858,Retina,MB
3566,1817,2.495793606281548,GSM8880858,Retina,MB
547,464,0.18281535648994515,GSM8880858,Retina,MB
5901,2553,1.508218945941366,GSM8880858,Retina,MB
10668,3888,0.17810273715785527,GSM8880858,Retina,MB
6534,2953,1.1937557392102847,GSM8880858,Retina,MB
1635,1036,0.06116207951070336,GSM8880858,Retina,MB
1813,1108,0.2206287920573635,GSM8880858,Retina,MB
5043,2383,0.1784651992861392,GSM8880858,Retina,MB
8482,1707,0.11789672247111531,GSM8880858,Retina,MB
650,528,0.3076923076923077,GSM8880858,Retina,MB
6677,2842,1.3628875243372771,GSM8880858,Retina,MB
1996,1274,0.2004008016032064,GSM8880858,Retina,MB
1457,859,7.27522306108442,GSM8880858,Retina,MB
1304,899,0.9202453987730062,GSM8880858,Retina,MB
4673,2267,1.1769741065696555,GSM8880858,Retina,MB
580,259,37.75862068965517,GSM8880858,Retina,MB
23318,5701,0.24444635045887297,GSM8880858,Retina,MB
613,482,1.631321370309951,GSM8880858,Retina,MB
2087,1288,0.6708193579300431,GSM8880858,Retina,MB
5416,2499,0.8308714918759232,GSM8880858,Retina,MB
1865,1307,0.32171581769436997,GSM8880858,Retina,MB
7131,2969,0.897489833122984,GSM8880858,Retina,MB
6401,2800,0.1874707077019216,GSM8880858,Retina,MB
533,439,0.37523452157598497,GSM8880858,Retina,MB
5732,2346,5.373342637822749,GSM8880858,Retina,MB
1206,884,0.9121061359867331,GSM8880858,Retina,MB
1837,1195,0.8165487207403375,GSM8880858,Retina,MB
1239,907,0.24213075060532688,GSM8880858,Retina,MB
20452,5435,0.5818501858008996,GSM8880858,Retina,MB
4288,1775,0.816231343283582,GSM8880858,Retina,MB
62205,8242,0.7989711437987299,GSM8880858,Retina,MB
7229,2979,0.7193249412090192,GSM8880858,Retina,MB
14457,4399,0.4288579926679117,GSM8880858,Retina,MB
9100,3382,1.5164835164835164,GSM8880858,Retina,MB
1015,715,0.7881773399014778,GSM8880858,Retina,MB
4182,2151,1.0521281683405068,GSM8880858,Retina,MB
2691,1524,2.303976217019695,GSM8880858,Retina,MB
3443,1808,0.7261109497531223,GSM8880858,Retina,MB
2571,1479,0.0,GSM8880858,Retina,MB
6938,2877,0.6630152781781493,GSM8880858,Retina,MB
2009,1269,2.140368342458935,GSM8880858,Retina,MB
5596,2562,0.7505360972122944,GSM8880858,Retina,MB
2389,1522,0.8371703641691084,GSM8880858,Retina,MB
682,560,0.7331378299120235,GSM8880858,Retina,MB
1044,802,1.3409961685823755,GSM8880858,Retina,MB
11774,4140,0.6624766434516731,GSM8880858,Retina,MB
5500,2358,0.6181818181818182,GSM8880858,Retina,MB
1539,1076,0.4548408057179987,GSM8880858,Retina,MB
777,578,0.0,GSM8880858,Retina,MB
11031,3604,1.4776538845072975,GSM8880858,Retina,MB
7540,3092,0.7161803713527852,GSM8880858,Retina,MB
5797,2610,0.5865102639296188,GSM8880858,Retina,MB
1887,1234,0.7949125596184419,GSM8880858,Retina,MB
779,618,0.5134788189987163,GSM8880858,Retina,MB
2581,1527,4.726850058117009,GSM8880858,Retina,MB
1248,944,0.4807692307692308,GSM8880858,Retina,MB
2200,1307,2.409090909090909,GSM8880858,Retina,MB
12624,4352,0.46736375158428395,GSM8880858,Retina,MB
1286,901,0.38880248833592534,GSM8880858,Retina,MB
6958,2910,0.6898534061511928,GSM8880858,Retina,MB
5477,2682,0.8946503560343254,GSM8880858,Retina,MB
6786,2941,0.08841732979664013,GSM8880858,Retina,MB
11974,4199,1.394688491732086,GSM8880858,Retina,MB
5770,2649,0.05199306759098787,GSM8880858,Retina,MB
5695,2575,0.12291483757682177,GSM8880858,Retina,MB
2084,1266,3.7907869481765832,GSM8880858,Retina,MB
3328,1767,1.201923076923077,GSM8880858,Retina,MB
1863,1201,4.240472356414386,GSM8880858,Retina,MB
544,441,0.9191176470588236,GSM8880858,Retina,MB
5034,2337,1.1521652761223677,GSM8880858,Retina,MB
6493,2869,0.49283844139842903,GSM8880858,Retina,MB
1408,978,0.2840909090909091,GSM8880858,Retina,MB
1329,711,4.36418359668924,GSM8880858,Retina,MB
1323,869,4.308390022675737,GSM8880858,Retina,MB
515,418,1.9417475728155338,GSM8880858,Retina,MB
4621,2105,0.6924908028565245,GSM8880858,Retina,MB
1680,1088,2.9166666666666665,GSM8880858,Retina,MB
6723,2884,1.1304477167930984,GSM8880858,Retina,MB
5981,2659,0.4681491389399766,GSM8880858,Retina,MB
3069,1678,0.16291951775822744,GSM8880858,Retina,MB
3256,1904,0.6449631449631449,GSM8880858,Retina,MB
760,600,0.6578947368421052,GSM8880858,Retina,MB
828,605,4.5893719806763285,GSM8880858,Retina,MB
7088,3091,0.6913092550790068,GSM8880858,Retina,MB
901,668,0.22197558268590456,GSM8880858,Retina,MB
5226,2477,0.24875621890547264,GSM8880858,Retina,MB
7403,3121,0.5808456031338646,GSM8880858,Retina,MB
534,446,0.37453183520599254,GSM8880858,Retina,MB
5187,2412,0.23134759976865238,GSM8880858,Retina,MB
907,703,1.7640573318632855,GSM8880858,Retina,MB
4549,2196,0.13189712024620795,GSM8880858,Retina,MB
9255,3460,0.9940572663425176,GSM8880858,Retina,MB
6119,2780,0.40856349076646514,GSM8880858,Retina,MB
4601,2213,1.4562051727885243,GSM8880858,Retina,MB
1838,1218,0.5984766050054406,GSM8880858,Retina,MB
1022,791,0.8806262230919765,GSM8880858,Retina,MB
1181,837,0.7620660457239627,GSM8880858,Retina,MB
14034,4486,0.4987886561208493,GSM8880858,Retina,MB
8208,3161,0.10964912280701754,GSM8880858,Retina,MB
5475,2576,0.9315068493150684,GSM8880858,Retina,MB
2166,1294,0.09233610341643582,GSM8880858,Retina,MB
8510,3238,1.891891891891892,GSM8880858,Retina,MB
2310,1435,4.5021645021645025,GSM8880858,Retina,MB
2431,1195,1.7688194158782395,GSM8880858,Retina,MB
3511,1972,0.8829393335232129,GSM8880858,Retina,MB
1502,1009,1.9973368841544608,GSM8880858,Retina,MB
7114,2870,0.8293505763283667,GSM8880858,Retina,MB
1754,1124,1.8244013683010263,GSM8880858,Retina,MB
1389,965,1.0079193664506838,GSM8880858,Retina,MB
1948,1225,2.6180698151950716,GSM8880858,Retina,MB
645,530,0.15503875968992248,GSM8880858,Retina,MB
23743,5979,0.9139535863201785,GSM8880858,Retina,MB
5641,2681,1.6131891508597767,GSM8880858,Retina,MB
9202,3583,0.8041730058682895,GSM8880858,Retina,MB
610,512,1.1475409836065573,GSM8880858,Retina,MB
2418,1459,2.3986765922249793,GSM8880858,Retina,MB
868,638,1.9585253456221197,GSM8880858,Retina,MB
1792,1108,1.2834821428571428,GSM8880858,Retina,MB
1411,1060,0.4961020552799433,GSM8880858,Retina,MB
24143,5955,0.8283974651037567,GSM8880858,Retina,MB
730,534,1.2328767123287672,GSM8880858,Retina,MB
5887,2721,0.5945303210463734,GSM8880858,Retina,MB
8503,3238,0.5057038692226273,GSM8880858,Retina,MB
5539,2351,8.936631160859362,GSM8880858,Retina,MB
2886,1582,0.693000693000693,GSM8880858,Retina,MB
3944,1997,0.7606490872210954,GSM8880858,Retina,MB
8389,3274,0.7271426868518298,GSM8880858,Retina,MB
5673,2480,0.5288207297726071,GSM8880858,Retina,MB
7022,3020,0.3845058387923669,GSM8880858,Retina,MB
24910,5825,0.4937775993576877,GSM8880858,Retina,MB
22482,5462,1.9037452183969399,GSM8880858,Retina,MB
1459,992,0.616860863605209,GSM8880858,Retina,MB
4846,2230,0.12381345439537762,GSM8880858,Retina,MB
3058,1663,0.9810333551340745,GSM8880858,Retina,MB
6790,2576,10.294550810014726,GSM8880858,Retina,MB
720,551,0.8333333333333334,GSM8880858,Retina,MB
1060,796,1.0377358490566038,GSM8880858,Retina,MB
24232,5032,2.6947837570155166,GSM8880858,Retina,MB
13886,4298,1.188247155408325,GSM8880858,Retina,MB
3882,2050,0.3091190108191654,GSM8880858,Retina,MB
49033,8024,0.7545938449615565,GSM8880858,Retina,MB
606,493,1.4851485148514851,GSM8880858,Retina,MB
922,726,0.9761388286334056,GSM8880858,Retina,MB
14522,4462,0.1996970114309324,GSM8880858,Retina,MB
2433,1417,3.7813399095766544,GSM8880858,Retina,MB
35598,7068,0.9270183718186414,GSM8880858,Retina,MB
7107,2999,1.0271563247502462,GSM8880858,Retina,MB
1835,1202,1.0354223433242506,GSM8880858,Retina,MB
2738,1558,0.7669831994156319,GSM8880858,Retina,MB
4083,2283,0.0,GSM8880858,Retina,MB
911,718,1.0976948408342482,GSM8880858,Retina,MB
1893,1192,0.7923930269413629,GSM8880858,Retina,MB
898,702,1.0022271714922049,GSM8880858,Retina,MB
793,605,1.008827238335435,GSM8880858,Retina,MB
29594,6553,1.0745421369196457,GSM8880858,Retina,MB
19041,4304,1.386481802426343,GSM8880858,Retina,MB
16331,5021,1.0103484171208132,GSM8880858,Retina,MB
12541,3804,1.0047045690136354,GSM8880858,Retina,MB
502,399,4.9800796812749,GSM8880858,Retina,MB
5905,2800,0.42337002540220153,GSM8880858,Retina,MB
1441,1040,0.5551700208188758,GSM8880858,Retina,MB
514,417,0.9727626459143969,GSM8880858,Retina,MB
8070,3028,0.4213135068153655,GSM8880858,Retina,MB
11002,3901,0.6089801854208327,GSM8880858,Retina,MB
5637,2569,0.24835905623558632,GSM8880858,Retina,MB
22490,5679,0.09337483325922633,GSM8880858,Retina,MB
8572,3356,1.726551563229118,GSM8880858,Retina,MB
6820,2819,0.5865102639296188,GSM8880858,Retina,MB
2385,1412,0.12578616352201258,GSM8880858,Retina,MB
1390,933,0.5035971223021583,GSM8880858,Retina,MB
7781,2912,0.8482200231332733,GSM8880858,Retina,MB
1086,706,0.9208103130755065,GSM8880858,Retina,MB
6805,2957,0.23512123438648053,GSM8880858,Retina,MB
4946,2368,0.5458956732713304,GSM8880858,Retina,MB
7667,2926,0.8086604930220426,GSM8880858,Retina,MB
2662,1534,1.9909842223891812,GSM8880858,Retina,MB
14092,4405,0.9508941243258586,GSM8880858,Retina,MB
1964,1327,0.2545824847250509,GSM8880858,Retina,MB
5756,2757,1.1640027797081307,GSM8880858,Retina,MB
11527,3817,4.554524160666261,GSM8880858,Retina,MB
1837,1222,0.979858464888405,GSM8880858,Retina,MB
721,511,0.8321775312066574,GSM8880858,Retina,MB
42716,6953,1.7066204700814682,GSM8880858,Retina,MB
5456,2555,1.0447214076246334,GSM8880858,Retina,MB
10781,3694,0.7884240793989425,GSM8880858,Retina,MB
8941,3313,0.4026395257801141,GSM8880858,Retina,MB
660,542,0.9090909090909091,GSM8880858,Retina,MB
2540,1519,2.4015748031496065,GSM8880858,Retina,MB
652,512,0.4601226993865031,GSM8880858,Retina,MB
9176,3338,0.7519616390584133,GSM8880858,Retina,MB
726,601,0.8264462809917356,GSM8880858,Retina,MB
2193,1339,2.097583219334245,GSM8880858,Retina,MB
717,575,0.41841004184100417,GSM8880858,Retina,MB
8026,3097,0.174433092449539,GSM8880858,Retina,MB
9381,3358,0.5543119070461572,GSM8880858,Retina,MB
5006,2456,0.9988014382740711,GSM8880858,Retina,MB
6449,2770,0.5737323616064506,GSM8880858,Retina,MB
541,437,0.18484288354898337,GSM8880858,Retina,MB
1137,822,0.2638522427440633,GSM8880858,Retina,MB
2431,1245,0.3702180172768408,GSM8880858,Retina,MB
4521,1687,1.03959301039593,GSM8880858,Retina,MB
3380,1827,0.35502958579881655,GSM8880858,Retina,MB
508,412,0.984251968503937,GSM8880858,Retina,MB
7603,3077,2.446402735762199,GSM8880858,Retina,MB
1254,891,1.7543859649122806,GSM8880858,Retina,MB
1953,1251,1.228878648233487,GSM8880858,Retina,MB
918,651,0.10893246187363835,GSM8880858,Retina,MB
4149,2166,0.16871535309713184,GSM8880858,Retina,MB
2177,1332,1.607717041800643,GSM8880858,Retina,MB
9865,3503,0.2736948808920426,GSM8880858,Retina,MB
8965,3349,0.4796430563301729,GSM8880858,Retina,MB
1098,843,1.0018214936247722,GSM8880858,Retina,MB
41352,7511,1.15351131746953,GSM8880858,Retina,MB
11112,3860,0.9359251259899208,GSM8880858,Retina,MB
603,457,0.16583747927031509,GSM8880858,Retina,MB
21100,4605,0.966824644549763,GSM8880858,Retina,MB
16369,4361,1.3012401490622518,GSM8880858,Retina,MB
7225,3086,0.9826989619377162,GSM8880858,Retina,MB
510,417,0.19607843137254902,GSM8880858,Retina,MB
6503,2816,0.12302014454866986,GSM8880858,Retina,MB
9822,3592,2.3824068417837507,GSM8880858,Retina,MB
4022,2107,0.12431626056688214,GSM8880858,Retina,MB
501,414,0.7984031936127743,GSM8880858,Retina,MB
1011,791,0.9891196834817012,GSM8880858,Retina,MB
1733,1198,0.2308136180034622,GSM8880858,Retina,MB
3476,1833,0.9781357882623706,GSM8880858,Retina,MB
6781,2855,0.9585606842648577,GSM8880858,Retina,MB
9572,3446,1.4625992478061012,GSM8880858,Retina,MB
5113,2422,0.4302757676510855,GSM8880858,Retina,MB
5424,2536,0.33185840707964603,GSM8880858,Retina,MB
9315,3239,1.5136876006441222,GSM8880858,Retina,MB
3090,1560,0.032362459546925564,GSM8880858,Retina,MB
660,530,0.45454545454545453,GSM8880858,Retina,MB
6700,2882,0.22388059701492538,GSM8880858,Retina,MB
4181,2094,1.0523798134417603,GSM8880858,Retina,MB
6340,2691,1.1671924290220819,GSM8880858,Retina,MB
4214,2019,2.444233507356431,GSM8880858,Retina,MB
8183,3262,1.1120615911035072,GSM8880858,Retina,MB
2591,1457,1.6209957545349287,GSM8880858,Retina,MB
2905,1552,0.7917383820998278,GSM8880858,Retina,MB
2085,1315,0.9592326139088728,GSM8880858,Retina,MB
2322,1371,0.3014642549526271,GSM8880858,Retina,MB
789,617,1.520912547528517,GSM8880858,Retina,MB
2328,1384,1.5893470790378006,GSM8880858,Retina,MB
942,751,1.48619957537155,GSM8880858,Retina,MB
6525,2732,1.1800766283524904,GSM8880858,Retina,MB
794,627,1.63727959697733,GSM8880858,Retina,MB
2160,1410,0.5092592592592593,GSM8880858,Retina,MB
812,481,11.206896551724139,GSM8880858,Retina,MB
16072,4938,0.7466401194624191,GSM8880858,Retina,MB
12893,3884,1.2797642131389126,GSM8880858,Retina,MB
32328,6528,1.159985152190052,GSM8880858,Retina,MB
5531,2513,0.5604773097089134,GSM8880858,Retina,MB
7553,3010,1.443135178074937,GSM8880858,Retina,MB
7398,2832,0.10813733441470669,GSM8880858,Retina,MB
988,648,1.6194331983805668,GSM8880858,Retina,MB
1819,1238,1.319406267179769,GSM8880858,Retina,MB
5457,2573,0.5680776983690673,GSM8880858,Retina,MB
7493,2954,0.38702789269985316,GSM8880858,Retina,MB
16242,4768,0.5479620736362517,GSM8880858,Retina,MB
4863,2276,1.3777503598601686,GSM8880858,Retina,MB
826,652,0.847457627118644,GSM8880858,Retina,MB
50063,7859,1.1825100373529354,GSM8880858,Retina,MB
644,505,1.2422360248447204,GSM8880858,Retina,MB
646,523,0.30959752321981426,GSM8880858,Retina,MB
12951,3912,1.196818778472705,GSM8880858,Retina,MB
6929,2929,0.3030740366575263,GSM8880858,Retina,MB
604,488,0.8278145695364238,GSM8880858,Retina,MB
6881,2760,0.24705711379160006,GSM8880858,Retina,MB
1207,838,0.579950289975145,GSM8880858,Retina,MB
615,496,0.3252032520325203,GSM8880858,Retina,MB
8538,3432,1.3469196533145937,GSM8880858,Retina,MB
880,715,1.25,GSM8880858,Retina,MB
808,270,24.876237623762375,GSM8880858,Retina,MB
615,460,0.8130081300813009,GSM8880858,Retina,MB
12708,3693,1.6288951841359773,GSM8880858,Retina,MB
31858,6304,1.729549877581769,GSM8880858,Retina,MB
3183,1870,0.6597549481621112,GSM8880858,Retina,MB
5044,2464,0.7137192704203014,GSM8880858,Retina,MB
581,486,0.6884681583476765,GSM8880858,Retina,MB
1372,949,0.5830903790087464,GSM8880858,Retina,MB
4727,2419,0.8462026655383965,GSM8880858,Retina,MB
11281,3912,1.1789734952575126,GSM8880858,Retina,MB
6525,2708,1.011494252873563,GSM8880858,Retina,MB
704,448,5.113636363636364,GSM8880858,Retina,MB
7063,3006,1.0901883052527255,GSM8880858,Retina,MB
802,582,0.6234413965087282,GSM8880858,Retina,MB
576,353,6.423611111111111,GSM8880858,Retina,MB
1994,1302,1.5045135406218655,GSM8880858,Retina,MB
1476,1029,1.9647696476964769,GSM8880858,Retina,MB
71772,8921,0.4430697207824778,GSM8880858,Retina,MB
713,550,0.8415147265077139,GSM8880858,Retina,MB
8669,3339,0.3922020994347675,GSM8880858,Retina,MB
8503,3293,0.5762671998118312,GSM8880858,Retina,MB
1252,750,2.7955271565495208,GSM8880858,Retina,MB
2874,1500,1.2178148921363952,GSM8880858,Retina,MB
16367,4968,0.36048145658947883,GSM8880858,Retina,MB
8408,3343,0.582778306374881,GSM8880858,Retina,MB
4064,2026,1.2057086614173227,GSM8880858,Retina,MB
10202,4023,0.8233679670652814,GSM8880858,Retina,MB
7772,3078,0.7848687596500257,GSM8880858,Retina,MB
24060,6320,0.5527847049044057,GSM8880858,Retina,MB
8695,3244,0.3450258769407705,GSM8880858,Retina,MB
9364,3283,0.7048269970098249,GSM8880858,Retina,MB
36192,6598,0.9891688770999116,GSM8880858,Retina,MB
17329,4331,1.6908073172139186,GSM8880858,Retina,MB
1597,975,1.0018785222291797,GSM8880858,Retina,MB
2456,1477,1.7915309446254073,GSM8880858,Retina,MB
7521,2993,0.49195585693391836,GSM8880858,Retina,MB
13182,4219,1.615839781520255,GSM8880858,Retina,MB
1259,880,1.5091342335186657,GSM8880858,Retina,MB
536,412,0.18656716417910446,GSM8880858,Retina,MB
1721,1171,0.2905287623474724,GSM8880858,Retina,MB
1280,870,1.875,GSM8880858,Retina,MB
1317,948,0.9111617312072893,GSM8880858,Retina,MB
813,666,0.12300123001230012,GSM8880858,Retina,MB
2219,1402,0.6309148264984227,GSM8880858,Retina,MB
2015,1247,3.027295285359801,GSM8880858,Retina,MB
3338,1729,1.348112642300779,GSM8880858,Retina,MB
2460,1511,2.3577235772357725,GSM8880858,Retina,MB
1898,1161,4.373024236037935,GSM8880858,Retina,MB
852,608,1.7605633802816902,GSM8880858,Retina,MB
2876,1586,2.5034770514603615,GSM8880858,Retina,MB
2531,1403,2.489134729355986,GSM8880858,Retina,MB
15248,4332,1.8625393494228752,GSM8880858,Retina,MB
2809,1564,2.8835884656461372,GSM8880858,Retina,MB
1018,774,0.29469548133595286,GSM8880858,Retina,MB
2278,1422,0.4389815627743635,GSM8880858,Retina,MB
6631,2835,0.43733976775750266,GSM8880858,Retina,MB
594,469,1.0101010101010102,GSM8880858,Retina,MB
8465,3229,0.5079740106320142,GSM8880858,Retina,MB
62133,8367,0.44742729306487694,GSM8880858,Retina,MB
1646,1071,1.1543134872417984,GSM8880858,Retina,MB
1519,1119,0.9216589861751152,GSM8880858,Retina,MB
7793,2998,1.026562299499551,GSM8880858,Retina,MB
2064,1349,1.065891472868217,GSM8880858,Retina,MB
1351,831,3.7009622501850483,GSM8880858,Retina,MB
611,481,0.32733224222585927,GSM8880858,Retina,MB
808,641,0.7425742574257426,GSM8880858,Retina,MB
15422,4194,1.7377772014005965,GSM8880858,Retina,MB
14150,4834,0.3250883392226148,GSM8880858,Retina,MB
1410,988,2.4113475177304964,GSM8880858,Retina,MB
1167,858,0.5141388174807198,GSM8880858,Retina,MB
7933,3154,1.7899911760998362,GSM8880858,Retina,MB
9183,3427,0.9365131220733964,GSM8880858,Retina,MB
654,523,0.9174311926605505,GSM8880858,Retina,MB
1479,1007,0.6085192697768762,GSM8880858,Retina,MB
1078,737,3.896103896103896,GSM8880858,Retina,MB
1346,720,0.22288261515601782,GSM8880858,Retina,MB
15155,4543,0.45529528208512043,GSM8880858,Retina,MB
1440,1034,0.4166666666666667,GSM8880858,Retina,MB
10466,3520,0.8408178864895853,GSM8880858,Retina,MB
6627,2869,0.8902972687490568,GSM8880858,Retina,MB
5435,2565,0.09199632014719411,GSM8880858,Retina,MB
2157,1433,0.602688919796013,GSM8880858,Retina,MB
42424,7347,0.8462191212521215,GSM8880858,Retina,MB
5487,2518,0.9476945507563332,GSM8880858,Retina,MB
5944,2583,1.917900403768506,GSM8880858,Retina,MB
20082,5139,0.5925704611094512,GSM8880858,Retina,MB
818,660,0.8557457212713936,GSM8880858,Retina,MB
748,548,0.9358288770053476,GSM8880858,Retina,MB
10684,3536,0.9359790340696369,GSM8880858,Retina,MB
713,531,0.5610098176718092,GSM8880858,Retina,MB
3790,1883,3.7994722955145117,GSM8880858,Retina,MB
4352,2288,0.3446691176470588,GSM8880858,Retina,MB
12226,3342,0.736136103386226,GSM8880858,Retina,MB
47042,7621,1.1564134177968624,GSM8880858,Retina,MB
9872,3402,0.45583468395461907,GSM8880858,Retina,MB
14111,4677,0.15590673942314506,GSM8880858,Retina,MB
1845,1129,0.0,GSM8880858,Retina,MB
9304,3215,1.2682717110920034,GSM8880858,Retina,MB
1978,1216,4.196157735085945,GSM8880858,Retina,MB
6886,2916,0.3194888178913738,GSM8880858,Retina,MB
18270,5214,0.8866995073891626,GSM8880858,Retina,MB
582,437,1.3745704467353952,GSM8880858,Retina,MB
6731,2664,1.4113801812509286,GSM8880858,Retina,MB
6974,3056,0.7456266131344996,GSM8880858,Retina,MB
13407,4485,0.6265383754754978,GSM8880858,Retina,MB
10531,3462,0.8261323710948627,GSM8880858,Retina,MB
11646,4179,1.3996221878756654,GSM8880858,Retina,MB
60109,8208,1.2194513300836813,GSM8880858,Retina,MB
22176,5538,0.2795815295815296,GSM8880858,Retina,MB
